Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
29.0325250626	56	124.555555556	53.1896211913	200.0	35.0	124.555555556	53.1896211913	1121	59412
29.4718880653	57	126.75	48.4426206971	200.0	66.0	126.75	48.4426206971	1014	60426
29.9172289371	58	128.625	46.0568602382	200.0	53.0	128.625	46.0568602382	1029	61455
30.4224710464	59	180.5	22.1867077323	200.0	145.0	180.5	22.1867077323	1083	62538
30.9301149845	60	118.111111111	36.1584305352	200.0	56.0	118.111111111	36.1584305352	1063	63601
31.3577599525	61	162.285714286	23.1313904573	196.0	122.0	162.285714286	23.1313904573	1136	64737
31.7190160751	62	143.428571429	28.080787244	200.0	110.0	143.428571429	28.080787244	1004	65741
32.2581400871	63	136.0	57.8338136387	200.0	30.0	136.0	57.8338136387	1088	66829
32.8779239655	64	152.285714286	34.7304489121	200.0	98.0	152.285714286	34.7304489121	1066	67895
33.4421448708	65	181.5	18.2551362635	200.0	154.0	181.5	18.2551362635	1089	68984
33.9674880505	66	158.285714286	37.8067049447	200.0	111.0	158.285714286	37.8067049447	1108	70092
34.6492509842	67	164.285714286	25.9764414461	200.0	127.0	164.285714286	25.9764414461	1150	71242
35.2468008995	68	151.142857143	26.6052012714	200.0	109.0	151.142857143	26.6052012714	1058	72300
35.8583950996	69	137.0	50.5840884073	200.0	42.0	137.0	50.5840884073	1096	73396
36.3664960861	70	146.142857143	40.466665546	200.0	98.0	146.142857143	40.466665546	1023	74419
36.835903883	71	126.75	43.0283336884	200.0	59.0	126.75	43.0283336884	1014	75433
37.2147910595	72	147.571428571	25.6395740039	200.0	123.0	147.571428571	25.6395740039	1033	76466
37.6262350082	73	114.0	40.2823369067	172.0	55.0	114.0	40.2823369067	1026	77492
38.2063260078	74	130.625	29.6898025423	200.0	88.0	130.625	29.6898025423	1045	78537
38.7302289009	75	111.6	39.5808034279	200.0	37.0	111.6	39.5808034279	1116	79653
39.1499290466	76	111.888888889	28.8384174494	166.0	66.0	111.888888889	28.8384174494	1007	80660
39.6777439117	77	103.5	42.3869083562	158.0	34.0	103.5	42.3869083562	1035	81695
40.3559570312	78	90.3333333333	38.1233378508	175.0	32.0	90.3333333333	38.1233378508	1084	82779
40.8774390221	79	105.9	31.6020568951	172.0	51.0	105.9	31.6020568951	1059	83838
41.4998829365	80	102.636363636	25.2560441993	148.0	73.0	102.636363636	25.2560441993	1129	84967
41.9585020542	81	91.0833333333	36.307617046	180.0	43.0	91.0833333333	36.307617046	1093	86060
42.4392080307	82	91.5833333333	38.1607528169	200.0	34.0	91.5833333333	38.1607528169	1099	87159
42.9206969738	83	108.1	37.998552604	200.0	47.0	108.1	37.998552604	1081	88240
43.4035499096	84	100.5	41.7402683269	193.0	52.0	100.5	41.7402683269	1005	89245
43.9208478928	85	131.125	43.1550619858	200.0	55.0	131.125	43.1550619858	1049	90294
44.5054450035	86	144.5	46.8908306602	200.0	76.0	144.5	46.8908306602	1156	91450
45.0556440353	87	161.714285714	33.8218622691	200.0	113.0	161.714285714	33.8218622691	1132	92582
45.481844902	88	152.714285714	48.0526921669	200.0	73.0	152.714285714	48.0526921669	1069	93651
45.9194769859	89	129.75	37.5024999167	200.0	70.0	129.75	37.5024999167	1038	94689
46.3245148659	90	157.142857143	44.5563161193	200.0	79.0	157.142857143	44.5563161193	1100	95789
46.7725589275	91	173.166666667	34.1975470205	200.0	103.0	173.166666667	34.1975470205	1039	96828
47.2193620205	92	133.625	37.8085225181	197.0	97.0	133.625	37.8085225181	1069	97897
47.663836956	93	145.714285714	28.151195284	200.0	105.0	145.714285714	28.151195284	1020	98917
48.202147007	94	147.428571429	56.0964912141	200.0	53.0	147.428571429	56.0964912141	1032	99949
48.6411340237	95	145.142857143	34.522988496	200.0	88.0	145.142857143	34.522988496	1016	100965
49.1521849632	96	147.571428571	41.6888376388	200.0	82.0	147.571428571	41.6888376388	1033	101998
49.632750988	97	125.5	41.6082924427	200.0	67.0	125.5	41.6082924427	1004	103002
50.0197188854	98	147.857142857	35.650800718	200.0	94.0	147.857142857	35.650800718	1035	104037
50.5018548965	99	125.875	34.4508254618	200.0	86.0	125.875	34.4508254618	1007	105044
